Sentence ID,Word,Tag
632,are,O
632,distributing,O
632,this,O
632,MAR,O
632,to,O
632,enable,O
632,network,O
632,defense,O
632,and,O
632,reduce,O
632,exposure,O
632,to,O
632,North,B-Area
632,Korean,I-Area
632,government,O
632,malicious,B-OffAct
632,cyber,I-OffAct
632,activity,I-OffAct
632,.,O
633,The,O
633,malware,O
633,known,O
633,as,O
633,RATANKBA,B-Tool
633,is,O
633,just,O
633,one,O
633,of,O
633,the,O
633,weapons,O
633,in,O
633,Lazarus,B-HackOrg
633,',O
633,arsenal,O
633,.,O
634,We,O
634,analyzed,O
634,a,O
634,new,O
634,RATANKBA,B-Tool
634,variant,O
634,(,O
634,BKDR_RATANKBA.ZAEL–A,B-Tool
634,),O
634,",",O
634,discovered,O
634,in,O
634,June,B-Time
634,2017,I-Time
634,",",O
634,that,O
634,uses,O
634,a,O
634,PowerShell,B-Tool
634,script,I-Tool
634,instead,O
634,of,O
634,its,O
634,more,O
634,traditional,O
634,PE,O
634,executable,O
634,form—a,O
634,version,O
634,that,O
634,other,O
634,researchers,O
634,also,O
634,recently,O
634,identified,O
634,.,O
635,Around,O
635,55%,O
635,of,O
635,the,O
635,victims,O
635,of,O
635,Lazarus,B-HackOrg
635,were,O
635,located,O
635,in,O
635,India,B-Area
635,and,O
635,neighboring,O
635,countries,O
635,.,O
636,Lazarus,B-HackOrg
636,group,I-HackOrg
636,could,O
636,have,O
636,been,O
636,active,O
636,since,O
636,late,B-Time
636,2016,I-Time
636,",",O
636,was,O
636,used,O
636,in,O
636,a,O
636,recent,O
636,campaign,B-OffAct
636,targeting,O
636,financial,B-Org
636,institutions,I-Org
636,using,O
636,watering,B-OffAct
636,hole,I-OffAct
636,attacks,I-OffAct
636,.,O
637,Since,O
637,they,O
637,first,O
637,emerged,O
637,back,O
637,in,O
637,2007,B-Time
637,with,O
637,a,O
637,series,O
637,of,O
637,cyberespionage,B-OffAct
637,attacks,I-OffAct
637,against,O
637,the,O
637,South,B-Area
637,Korean,I-Area
637,government,B-Idus
637,",",O
637,these,O
637,threat,B-HackOrg
637,actors,I-HackOrg
637,have,O
637,successfully,O
637,managed,O
637,to,O
637,pull,O
637,off,O
637,some,O
637,of,O
637,the,O
637,most,O
637,notable,O
637,and,O
637,devastating,O
637,targeted,O
637,attacks—such,O
637,as,O
637,the,O
637,widely-reported,O
637,2014,B-Time
637,Sony,O
637,hack,O
637,and,O
637,the,O
637,2016,B-OffAct
637,attack,I-OffAct
637,on,O
637,a,O
637,Bangladeshi,B-Area
637,bank—in,O
637,recent,O
637,history,O
637,.,O
638,It,O
638,'s,O
638,possible,O
638,that,O
638,Lazarus,B-HackOrg
638,is,O
638,using,O
638,RATANKBA,B-Tool
638,to,O
638,target,O
638,larger,O
638,organizations,O
638,.,O
639,RATANKBA,B-Tool
639,is,O
639,delivered,O
639,to,O
639,its,O
639,victims,O
639,using,B-Features
639,a,I-Features
639,variety,I-Features
639,of,I-Features
639,lure,I-Features
639,documents,I-Features
639,",",O
639,including,O
639,Microsoft,B-Tool
639,Office,I-Tool
639,documents,I-Tool
639,",",O
639,malicious,O
639,CHM,B-Tool
639,files,I-Tool
639,",",O
639,and,O
639,different,O
639,script,O
639,downloaders,O
639,.,O
640,Overall,O
640,",",O
640,an,O
640,organization,O
640,will,O
640,need,O
640,multilayered,O
640,security,O
640,strategies,O
640,",",O
640,as,O
640,Lazarus,B-HackOrg
640,and,O
640,other,O
640,similar,O
640,groups,B-HackOrg
640,are,O
640,experienced,O
640,cybercriminals,B-HackOrg
640,who,O
640,employ,O
640,different,O
640,strategies,O
640,to,O
640,get,O
640,past,O
640,organizational,O
640,defenses,O
640,.,O
641,simultaneous,O
641,use,O
641,of,O
641,the,O
641,detected,O
641,Win32/KillDisk.NBO,B-Tool
641,variants,O
641,.,O
642,Working,O
642,with,O
642,U.S.,B-Org
642,Government,I-Org
642,partners,O
642,",",O
642,DHS,B-SecTeam
642,and,O
642,FBI,B-SecTeam
642,identified,O
642,Trojan,B-Tool
642,malware,I-Tool
642,variants,O
642,used,O
642,by,O
642,the,O
642,North,B-Area
642,Korean,I-Area
642,government,O
642,–,O
642,commonly,O
642,known,O
642,as,O
642,HARDRAIN,B-Tool
642,.,O
643,These,O
643,files,O
643,have,O
643,the,O
643,capability,O
643,to,O
643,download,B-Features
643,and,O
643,install,B-Features
643,malware,I-Features
643,",",O
643,install,B-Features
643,proxy,I-Features
643,and,O
643,Remote,B-Features
643,Access,I-Features
643,Trojans,I-Features
643,(,O
643,RATs,B-Tool
643,),O
643,",",O
643,connect,B-Features
643,to,I-Features
643,command,I-Features
643,and,I-Features
643,control,I-Features
643,(,O
643,C2,O
643,),O
643,servers,O
643,to,O
643,receive,B-Features
643,additional,I-Features
643,instructions,I-Features
643,",",O
643,and,O
643,modify,B-Features
643,the,I-Features
643,victim,I-Features
643,'s,I-Features
643,firewall,I-Features
643,to,O
643,allow,O
643,incoming,O
643,connections,O
643,.,O
644,The,O
644,cybercriminal,B-HackOrg
644,group,I-HackOrg
644,Lazarus,B-HackOrg
644,has,O
644,a,O
644,history,O
644,of,O
644,attacking,O
644,financial,B-Org
644,organizations,I-Org
644,in,O
644,Asia,B-Area
644,and,O
644,Latin,B-Area
644,America,I-Area
644,.,O
645,We,O
645,also,O
645,recently,O
645,discovered,O
645,that,O
645,Lazarus,B-HackOrg
645,successfully,O
645,planted,O
645,their,O
645,backdoor,O
645,(,O
645,detected,O
645,by,O
645,Trend,B-SecTeam
645,Micro,I-SecTeam
645,as,O
645,BKDR_BINLODR.ZNFJ-A,B-Tool
645,),O
645,into,O
645,several,O
645,machines,O
645,of,O
645,financial,B-Org
645,institutions,I-Org
645,across,O
645,Latin,B-Area
645,America,I-Area
645,.,O
646,We,O
646,determined,O
646,that,O
646,these,O
646,backdoors,O
646,were,O
646,installed,O
646,on,O
646,the,O
646,targets,O
646,',O
646,machines,O
646,on,O
646,September,B-Time
646,19,I-Time
646,2018,I-Time
646,",",O
646,based,O
646,mainly,O
646,on,O
646,the,O
646,service,O
646,creation,O
646,time,O
646,of,O
646,the,O
646,loader,O
646,component,O
646,.,O
647,Just,O
647,last,O
647,week,O
647,Lazarus,B-HackOrg
647,were,O
647,found,O
647,stealing,B-Purp
647,millions,I-Purp
647,from,O
647,ATMs,O
647,across,O
647,Asia,B-Area
647,and,O
647,Africa,B-Area
647,.,O
648,These,O
648,and,O
648,other,O
648,tools,O
648,used,O
648,by,O
648,the,O
648,Lazarus,B-HackOrg
648,group,I-HackOrg
648,can,O
648,be,O
648,mitigated,O
648,by,O
648,routinely,O
648,scanning,O
648,the,O
648,network,O
648,for,O
648,any,O
648,malicious,B-OffAct
648,activity,I-OffAct
648,to,O
648,help,O
648,prevent,O
648,the,O
648,malware,O
648,from,O
648,entering,O
648,and,O
648,spreading,O
648,through,O
648,an,O
648,organization,O
648,.,O
649,The,O
649,backdoors,O
649,Lazarus,B-HackOrg
649,are,O
649,deploying,O
649,are,O
649,difficult,O
649,to,O
649,detect,O
649,and,O
649,a,O
649,significant,O
649,threat,O
649,to,O
649,the,O
649,privacy,O
649,and,O
649,security,O
649,of,O
649,enterprises,B-Idus
649,",",O
649,allowing,O
649,attackers,B-HackOrg
649,to,O
649,steal,B-Purp
649,information,I-Purp
649,",",O
649,delete,B-Purp
649,files,I-Purp
649,",",O
649,install,B-Purp
649,malware,I-Purp
649,",",O
649,and,O
649,more,O
649,.,O
650,Trend,B-SecTeam
650,Micro,I-SecTeam
650,endpoint,O
650,solutions,O
650,such,O
650,as,O
650,Trend,B-SecTeam
650,Micro™,I-SecTeam
650,Smart,I-SecTeam
650,Protection,I-SecTeam
650,Suites,I-SecTeam
650,and,O
650,Worry-Free™,B-SecTeam
650,Business,I-SecTeam
650,Security,I-SecTeam
650,can,O
650,protect,O
650,users,O
650,and,O
650,businesses,B-Idus
650,from,O
650,these,O
650,threats,O
650,by,O
650,detecting,O
650,malicious,B-SamFile
650,files,I-SamFile
650,and,O
650,spammed,O
650,messages,O
650,as,O
650,well,O
650,as,O
650,blocking,O
650,all,O
650,related,O
650,malicious,O
650,URLs,O
650,.,O
651,FBI,B-SecTeam
651,has,O
651,high,O
651,confidence,O
651,that,O
651,HIDDEN,B-HackOrg
651,COBRA,I-HackOrg
651,actors,I-HackOrg
651,are,O
651,using,O
651,malware,O
651,variants,O
651,in,O
651,conjunction,O
651,with,O
651,proxy,O
651,servers,O
651,to,O
651,maintain,O
651,a,O
651,presence,O
651,on,O
651,victim,O
651,networks,O
651,and,O
651,to,O
651,further,O
651,network,O
651,exploitation,O
651,.,O
652,Ransomware,O
652,that,O
652,has,O
652,been,O
652,publicly,O
652,named,O
652,"""",O
652,WannaCry,B-Tool
652,"""",O
652,",",O
652,"""",O
652,WCry,B-Tool
652,"""",O
652,or,O
652,"""",O
652,WanaCrypt0r,B-Tool
652,"""",O
652,(,O
652,based,O
652,on,O
652,strings,O
652,in,O
652,the,O
652,binary,O
652,and,O
652,encrypted,O
652,files,O
652,),O
652,has,O
652,spread,O
652,to,O
652,at,O
652,least,O
652,74,O
652,countries,O
652,as,O
652,of,O
652,Friday,B-Time
652,12,I-Time
652,May,I-Time
652,2017,I-Time
652,",",O
652,reportedly,O
652,targeting,O
652,Russia,B-Area
652,initially,O
652,",",O
652,and,O
652,spreading,O
652,to,O
652,telecommunications,B-Idus
652,",",O
652,shipping,B-Idus
652,",",O
652,car,B-Idus
652,manufacturers,I-Idus
652,",",O
652,universities,B-Idus
652,and,O
652,health,B-Idus
652,care,I-Idus
652,industries,I-Idus
652,",",O
652,among,O
652,others,O
652,.,O
653,Ransomware,O
653,that,O
653,has,O
653,been,O
653,publicly,O
653,named,O
653,"""",O
653,WannaCry,B-Tool
653,"""",O
653,",",O
653,"""",O
653,WCry,B-Tool
653,"""",O
653,or,O
653,"""",O
653,WanaCrypt0r,B-Tool
653,"""",O
653,(,O
653,based,O
653,on,O
653,strings,O
653,in,O
653,the,O
653,binary,O
653,and,O
653,encrypted,O
653,files,O
653,),O
653,has,O
653,spread,O
653,to,O
653,at,O
653,least,O
653,74,O
653,countries,O
653,as,O
653,of,O
653,Friday,B-Time
653,12,I-Time
653,May,I-Time
653,2017,I-Time
653,",",O
653,reportedly,O
653,targeting,O
653,Russia,B-Area
653,initially,O
653,",",O
653,and,O
653,spreading,O
653,to,O
653,telecommunications,B-Idus
653,",",O
653,shipping,B-Idus
653,",",O
653,car,B-Idus
653,manufacturers,I-Idus
653,",",O
653,universities,B-Idus
653,and,O
653,health,B-Idus
653,care,I-Idus
653,industries,I-Idus
653,",",O
653,among,O
653,others,O
653,.,O
654,We,O
654,also,O
654,saw,O
654,that,O
654,the,O
654,attack,B-OffAct
654,technique,O
654,bears,O
654,some,O
654,resemblance,O
654,to,O
654,a,O
654,previous,O
654,2017,B-Time
654,Lazarus,B-OffAct
654,attack,I-OffAct
654,",",O
654,analyzed,O
654,by,O
654,BAE,B-SecTeam
654,Systems,I-SecTeam
654,",",O
654,against,O
654,targets,O
654,in,O
654,Asia,B-Area
654,.,O
655,WannaCry,B-Tool
655,utilizes,O
655,EternalBlue,B-Exp
655,by,O
655,crafting,O
655,a,O
655,custom,O
655,SMB,B-Tool
655,session,O
655,request,O
655,with,O
655,hard-coded,O
655,values,O
655,based,O
655,on,O
655,the,O
655,target,O
655,system,O
655,.,O
656,Notably,O
656,",",O
656,after,O
656,the,O
656,first,O
656,SMB,B-Way
656,packet,I-Way
656,sent,O
656,to,O
656,the,O
656,victim,O
656,'s,O
656,IP,O
656,address,O
656,",",O
656,WannaCry,B-Tool
656,sends,O
656,two,O
656,additional,O
656,packets,O
656,to,O
656,the,O
656,victim,O
656,containing,O
656,the,O
656,hard-coded,O
656,IP,O
656,addresses,O
656,192.168.56.20,O
656,and,O
656,172.16.99.5,O
656,.,O
657,WannaCry,B-Tool
657,(,O
657,also,O
657,known,O
657,as,O
657,WCry,B-Tool
657,or,O
657,WanaCryptor,B-Tool
657,),O
657,malware,O
657,is,O
657,a,O
657,self-propagating,O
657,(,O
657,worm-like,O
657,),O
657,ransomware,B-Tool
657,that,O
657,spreads,O
657,through,O
657,internal,O
657,networks,O
657,and,O
657,over,O
657,the,O
657,public,O
657,internet,O
657,by,O
657,exploiting,O
657,a,O
657,vulnerability,O
657,in,O
657,Microsoft,B-Org
657,'s,O
657,Server,B-Tool
657,Message,I-Tool
657,Block,I-Tool
657,(,O
657,SMB,B-Tool
657,),O
657,protocol,O
657,",",O
657,MS17-010,O
657,.,O
658,The,O
658,WannaCry,B-Tool
658,malware,I-Tool
658,consists,O
658,of,O
658,two,O
658,distinct,O
658,components,O
658,",",O
658,one,O
658,that,O
658,provides,B-Features
658,ransomware,I-Features
658,functionality,I-Features
658,and,O
658,a,O
658,component,O
658,used,O
658,for,O
658,propagation,B-Features
658,",",O
658,which,O
658,contains,O
658,functionality,O
658,to,O
658,enable,O
658,SMB,B-Tool
658,exploitation,O
658,capabilities,O
658,.,O
659,WannaCry,B-Tool
659,leverages,O
659,an,O
659,exploit,O
659,",",O
659,codenamed,O
659,"""",O
659,EternalBlue,B-Exp
659,"""",O
659,",",O
659,that,O
659,was,O
659,released,O
659,by,O
659,the,O
659,Shadow,B-HackOrg
659,Brokers,I-HackOrg
659,on,O
659,April,B-Time
659,14,I-Time
659,",",I-Time
659,2017,I-Time
659,.,O
660,WannaCry,B-Tool
660,appends,O
660,encrypted,O
660,data,O
660,files,O
660,with,O
660,the,O
660,.WCRY,B-SamFile
660,extension,O
660,",",O
660,drops,B-Features
660,and,I-Features
660,executes,I-Features
660,a,I-Features
660,decryptor,I-Features
660,tool,I-Features
660,",",O
660,and,O
660,demands,O
660,$300,O
660,or,O
660,$600,O
660,USD,O
660,(,O
660,via,O
660,Bitcoin,O
660,),O
660,to,O
660,decrypt,O
660,the,O
660,data,O
660,.,O
661,In,O
661,May,B-Time
661,2017,I-Time
661,",",O
661,SecureWorks®,B-SecTeam
661,Counter,I-SecTeam
661,Threat,I-SecTeam
661,Unit®,I-SecTeam
661,(,O
661,CTU,B-SecTeam
661,),O
661,researchers,O
661,investigated,O
661,a,O
661,widespread,O
661,and,O
661,opportunistic,O
661,WCry,B-Tool
661,(,O
661,also,O
661,known,O
661,as,O
661,WanaCry,O
661,",",O
661,WanaCrypt,O
661,",",O
661,and,O
661,Wana,O
661,Decrypt0r,O
661,),O
661,ransomware,B-OffAct
661,campaign,I-OffAct
661,that,O
661,impacted,O
661,many,O
661,systems,O
661,around,O
661,the,O
661,world,O
661,.,O
662,In,O
662,November,B-Time
662,2017,I-Time
662,",",O
662,SecureWorks,B-SecTeam
662,Counter,I-SecTeam
662,Threat,I-SecTeam
662,Unit,I-SecTeam
662,(,O
662,CTU,B-SecTeam
662,),O
662,researchers,O
662,investigated,O
662,a,O
662,widespread,O
662,and,O
662,opportunistic,O
662,WCry,B-OffAct
662,ransomware,I-OffAct
662,campaign,I-OffAct
662,that,O
662,impacted,O
662,many,O
662,systems,O
662,around,O
662,the,O
662,world,O
662,.,O
663,Microsoft,B-Org
663,addressed,O
663,the,O
663,SMBv1,B-Exp
663,vulnerabilities,I-Exp
663,in,O
663,March,B-Time
663,2017,I-Time
663,with,O
663,Security,O
663,Bulletin,O
663,MS17-010,O
663,.,O
664,The,O
664,worm,O
664,leverages,O
664,an,O
664,SMBv1,B-Exp
664,exploit,I-Exp
664,that,O
664,originates,O
664,from,O
664,tools,O
664,released,O
664,by,O
664,the,O
664,Shadow,B-HackOrg
664,Brokers,I-HackOrg
664,threat,B-HackOrg
664,group,I-HackOrg
664,in,O
664,April,B-Time
664,.,O
665,If,O
665,the,O
665,DoublePulsar,B-Tool
665,backdoor,I-Tool
665,does,O
665,not,O
665,exist,O
665,",",O
665,then,O
665,the,O
665,SMB,B-Tool
665,worm,I-Tool
665,attempts,O
665,to,O
665,compromise,O
665,the,O
665,target,O
665,using,O
665,the,O
665,Eternalblue,B-Exp
665,SMBv1,I-Exp
665,exploit,I-Exp
665,.,O
666,WCry,B-Tool
666,uses,O
666,a,O
666,combination,O
666,of,O
666,the,O
666,RSA,B-Tool
666,and,O
666,AES,B-Tool
666,algorithms,O
666,to,O
666,encrypt,B-Features
666,files,I-Features
666,.,O
667,The,O
667,campaign,B-OffAct
667,'s,O
667,use,O
667,of,O
667,an,O
667,SMB,B-Tool
667,worm,I-Tool
667,to,O
667,distribute,O
667,WCry,B-Tool
667,contributed,O
667,to,O
667,the,O
667,ransomware,O
667,'s,O
667,virulence,O
667,.,O
668,Last,O
668,week,O
668,Microsoft,B-Org
668,",",O
668,working,O
668,together,O
668,with,O
668,Facebook,B-Org
668,and,O
668,others,O
668,in,O
668,the,O
668,security,B-SecTeam
668,community,I-SecTeam
668,",",O
668,took,O
668,strong,O
668,steps,O
668,to,O
668,protect,O
668,our,O
668,customers,O
668,and,O
668,the,O
668,internet,O
668,from,O
668,ongoing,O
668,attacks,B-OffAct
668,by,O
668,an,O
668,advanced,O
668,persistent,O
668,threat,B-HackOrg
668,actor,I-HackOrg
668,known,O
668,to,O
668,us,O
668,as,O
668,ZINC,B-HackOrg
668,",",O
668,also,O
668,known,O
668,as,O
668,the,O
668,Lazarus,B-HackOrg
668,Group,I-HackOrg
668,.,O
669,Last,O
669,week,O
669,Microsoft,B-Org
669,",",O
669,working,O
669,together,O
669,with,O
669,Facebook,B-Org
669,",",O
669,took,O
669,strong,O
669,steps,O
669,to,O
669,protect,O
669,our,O
669,customers,O
669,and,O
669,the,O
669,internet,O
669,from,O
669,ongoing,O
669,attacks,B-OffAct
669,by,O
669,the,O
669,Lazarus,B-HackOrg
669,Group,I-HackOrg
669,.,O
670,We,O
670,concluded,O
670,that,O
670,Lazarus,B-HackOrg
670,Group,I-HackOrg
670,was,O
670,responsible,O
670,for,O
670,WannaCry,B-Tool
670,",",O
670,a,O
670,destructive,O
670,malware,O
670,.,O
671,We,O
671,concluded,O
671,that,O
671,Lazarus,B-HackOrg
671,Group,I-HackOrg
671,was,O
671,responsible,O
671,for,O
671,WannaCry,B-Tool
671,",",O
671,a,O
671,destructive,O
671,attack,B-OffAct
671,in,O
671,May,B-Time
671,that,O
671,targeted,O
671,Microsoft,B-Org
671,customers,I-Org
671,.,O
672,Today,O
672,",",O
672,the,O
672,governments,B-Idus
672,of,O
672,the,O
672,United,B-Area
672,States,I-Area
672,",",O
672,United,B-Area
672,Kingdom,I-Area
672,",",O
672,Australia,B-Area
672,",",O
672,Canada,B-Area
672,",",O
672,New,B-Area
672,Zealand,I-Area
672,and,O
672,Japan,B-Area
672,have,O
672,all,O
672,announced,O
672,that,O
672,the,O
672,government,O
672,of,O
672,North,B-Area
672,Korea,I-Area
672,is,O
672,responsible,O
672,for,O
672,the,O
672,activities,B-OffAct
672,of,O
672,ZINC/Lazarus,B-HackOrg
672,.,O
673,In,O
673,November,B-Time
673,2017,I-Time
673,",",O
673,Secureworks,B-SecTeam
673,Counter,I-SecTeam
673,Threat,I-SecTeam
673,Unit™,I-SecTeam
673,(,O
673,CTU,B-SecTeam
673,),O
673,researchers,O
673,discovered,O
673,the,O
673,North,B-Area
673,Korean,I-Area
673,cyber,B-HackOrg
673,threat,I-HackOrg
673,group,I-HackOrg
673,",",O
673,known,O
673,as,O
673,Lazarus,B-HackOrg
673,Group,I-HackOrg
673,and,O
673,internally,O
673,tracked,O
673,as,O
673,NICKEL,B-HackOrg
673,ACADEMY,I-HackOrg
673,by,O
673,Secureworks,B-SecTeam
673,",",O
673,had,O
673,launched,O
673,a,O
673,malicious,B-OffAct
673,spearphishing,I-OffAct
673,campaign,I-OffAct
673,using,O
673,the,O
673,lure,O
673,of,O
673,a,O
673,job,O
673,opening,O
673,for,O
673,the,O
673,CFO,O
673,role,O
673,at,O
673,a,O
673,European-based,B-Area
673,cryptocurrency,B-Org
673,company,I-Org
673,.,O
674,In,O
674,November,B-Time
674,2017,I-Time
674,",",O
674,CTU,B-SecTeam
674,researchers,O
674,discovered,O
674,the,O
674,North,B-Area
674,Korean,I-Area
674,cyber,B-HackOrg
674,threat,I-HackOrg
674,group,I-HackOrg
674,",",O
674,known,O
674,as,O
674,Lazarus,B-HackOrg
674,Group,I-HackOrg
674,",",O
674,had,O
674,launched,O
674,a,O
674,malicious,B-OffAct
674,spearphishing,I-OffAct
674,campaign,I-OffAct
674,using,O
674,the,O
674,lure,O
674,of,O
674,a,O
674,job,O
674,opening,O
674,for,O
674,the,O
674,CFO,O
674,role,O
674,at,O
674,a,O
674,European-based,B-Area
674,cryptocurrency,B-Org
674,company,I-Org
674,.,O
675,Bankshot,B-Tool
675,is,O
675,designed,O
675,to,O
675,persist,O
675,on,O
675,a,O
675,victim,O
675,'s,O
675,network,O
675,for,O
675,further,O
675,exploitation,O
675,;,O
675,thus,O
675,the,O
675,Advanced,B-SecTeam
675,Threat,I-SecTeam
675,Research,I-SecTeam
675,team,O
675,believes,O
675,this,O
675,operation,O
675,is,O
675,intended,O
675,to,O
675,gain,B-Purp
675,access,I-Purp
675,to,O
675,specific,O
675,financial,B-Org
675,organizations,I-Org
675,.,O
676,CTU,B-SecTeam
676,researchers,O
676,assess,O
676,this,O
676,as,O
676,the,O
676,continuation,O
676,of,O
676,activity,B-OffAct
676,first,O
676,observed,O
676,in,O
676,2016,B-Time
676,",",O
676,and,O
676,it,O
676,is,O
676,likely,O
676,that,O
676,the,O
676,campaign,B-OffAct
676,is,O
676,ongoing,O
676,.,O
677,CTU,B-SecTeam
677,researchers,O
677,have,O
677,observed,O
677,NICKEL,B-HackOrg
677,ACADEMY,I-HackOrg
677,(,O
677,Lazarus,B-HackOrg
677,),O
677,copying,O
677,and,O
677,pasting,O
677,job,O
677,descriptions,O
677,from,O
677,online,O
677,recruitment,O
677,sites,O
677,in,O
677,previous,O
677,campaigns,B-OffAct
677,.,O
678,There,O
678,are,O
678,several,O
678,indicators,O
678,",",O
678,which,O
678,have,O
678,led,O
678,CTU,B-SecTeam
678,researchers,O
678,to,O
678,believe,O
678,with,O
678,high,O
678,confidence,O
678,that,O
678,NICKEL,B-HackOrg
678,ACADEMY,I-HackOrg
678,is,O
678,behind,O
678,the,O
678,current,O
678,spearphishing,B-OffAct
678,campaign,I-OffAct
678,.,O
679,CTU,B-SecTeam
679,researchers,O
679,also,O
679,identified,O
679,components,O
679,in,O
679,the,O
679,custom,B-Tool
679,C2,I-Tool
679,protocol,I-Tool
679,being,O
679,used,O
679,which,O
679,they,O
679,have,O
679,seen,O
679,utilized,O
679,by,O
679,Nickel,B-HackOrg
679,Academy,I-HackOrg
679,(,O
679,Lazarus,B-HackOrg
679,),O
679,previously,O
679,.,O
680,CTU,B-SecTeam
680,researchers,O
680,also,O
680,identified,O
680,components,O
680,in,O
680,the,O
680,custom,B-Tool
680,C2,I-Tool
680,protocol,I-Tool
680,being,O
680,used,O
680,(,O
680,the,O
680,way,O
680,in,O
680,which,O
680,the,O
680,malware,O
680,talks,O
680,to,O
680,the,O
680,Command,O
680,and,O
680,Control,O
680,Servers,O
680,),O
680,which,O
680,they,O
680,have,O
680,seen,O
680,utilized,O
680,by,O
680,Nickel,B-HackOrg
680,Academy,I-HackOrg
680,(,O
680,Lazarus,B-HackOrg
680,),O
680,previously,O
680,.,O
681,Leafminer,B-HackOrg
681,attempts,O
681,to,O
681,infiltrate,O
681,target,O
681,networks,O
681,through,O
681,various,O
681,means,O
681,of,O
681,intrusion,O
681,:,O
681,watering,B-OffAct
681,hole,I-OffAct
681,websites,O
681,",",O
681,vulnerability,O
681,scans,O
681,of,O
681,network,B-Way
681,services,I-Way
681,on,O
681,the,O
681,internet,O
681,",",O
681,and,O
681,brute-force,B-Way
681,login,I-Way
681,attempts,O
681,.,O
682,The,O
682,researchers,O
682,found,O
682,that,O
682,there,O
682,are,O
682,common,O
682,elements,O
682,in,O
682,the,O
682,macro,O
682,and,O
682,in,O
682,the,O
682,first-,O
682,stage,O
682,RAT,B-Tool
682,used,O
682,in,O
682,this,O
682,campaign,B-OffAct
682,",",O
682,with,O
682,former,O
682,campaigns,B-OffAct
682,of,O
682,the,O
682,NICKEL,B-HackOrg
682,ACADEMY,I-HackOrg
682,(,O
682,Lazarus,B-HackOrg
682,),O
682,threat,B-HackOrg
682,group,I-HackOrg
682,.,O
683,During,O
683,our,O
683,investigation,O
683,",",O
683,there,O
683,was,O
683,a,O
683,breakthrough,O
683,discovery,O
683,that,O
683,helped,O
683,connect,O
683,Leafminer,B-HackOrg
683,to,O
683,a,O
683,number,O
683,of,O
683,attacks,B-OffAct
683,observed,O
683,on,O
683,systems,O
683,in,O
683,the,O
683,Middle,B-Area
683,East,I-Area
683,and,O
683,identify,O
683,the,O
683,toolkit,O
683,used,O
683,in,O
683,the,O
683,group,B-HackOrg
683,'s,O
683,efforts,O
683,of,O
683,intrusion,O
683,",",O
683,lateral,O
683,movement,O
683,",",O
683,and,O
683,exfiltration,O
683,.,O
684,As,O
684,of,O
684,early,B-Time
684,June,I-Time
684,2018,I-Time
684,",",O
684,the,O
684,server,O
684,hosted,O
684,112,O
684,files,O
684,in,O
684,a,O
684,subdirectory,O
684,that,O
684,could,O
684,be,O
684,accessed,O
684,through,O
684,a,O
684,public,B-Tool
684,web,I-Tool
684,shell,I-Tool
684,planted,O
684,by,O
684,the,O
684,Leafminer,B-HackOrg
684,.,O
685,As,O
685,of,O
685,early,B-Time
685,June,I-Time
685,2018,I-Time
685,",",O
685,the,O
685,server,O
685,hosted,O
685,112,O
685,files,O
685,in,O
685,a,O
685,subdirectory,O
685,that,O
685,could,O
685,be,O
685,accessed,O
685,through,O
685,a,O
685,public,B-Tool
685,web,I-Tool
685,shell,I-Tool
685,planted,O
685,by,O
685,the,O
685,attackers,B-HackOrg
685,.,O
686,The,O
686,Leafminer,B-HackOrg
686,'s,O
686,post-compromise,O
686,toolkit,O
686,suggests,O
686,that,O
686,Leafminer,B-HackOrg
686,is,O
686,looking,O
686,for,O
686,email,B-Purp
686,data,I-Purp
686,",",O
686,files,B-Purp
686,",",O
686,and,O
686,database,B-Purp
686,servers,I-Purp
686,on,O
686,compromised,O
686,target,O
686,systems,O
686,.,O
687,Researching,O
687,the,O
687,hacker,B-HackOrg
687,handle,O
687,MagicCoder,O
687,results,O
687,in,O
687,references,O
687,to,O
687,the,O
687,Iranian,B-Area
687,hacking,O
687,forum,O
687,Ashiyane,B-HackOrg
687,as,O
687,well,O
687,as,O
687,defacements,O
687,by,O
687,the,O
687,Iranian,B-Area
687,hacker,B-HackOrg
687,group,I-HackOrg
687,Sun,B-HackOrg
687,Army,I-HackOrg
687,.,O
688,Targeted,O
688,regions,O
688,included,O
688,in,O
688,the,O
688,list,O
688,of,O
688,Leafminer,B-HackOrg
688,are,O
688,Saudi,B-Area
688,Arabia,I-Area
688,",",O
688,United,B-Area
688,Arab,I-Area
688,Emirates,I-Area
688,",",O
688,Qatar,B-Area
688,",",O
688,Kuwait,B-Area
688,",",O
688,Bahrain,B-Area
688,",",O
688,Egypt,B-Area
688,",",O
688,Israel,B-Area
688,",",O
688,and,O
688,Afghanistan,B-Area
688,.,O
689,Our,O
689,investigation,O
689,of,O
689,Leafminer,B-HackOrg
689,started,O
689,with,O
689,the,O
689,discovery,O
689,of,O
689,JavaScript,B-Tool
689,code,I-Tool
689,on,O
689,several,O
689,compromised,B-Tool
689,websites,I-Tool
689,in,O
689,the,O
689,Middle,B-Area
689,East,I-Area
689,.,O
690,This,O
690,included,O
690,the,O
690,Fuzzbunch,B-Tool
690,framework,O
690,that,O
690,was,O
690,part,O
690,of,O
690,an,O
690,infamous,O
690,leak,O
690,of,O
690,exploits,O
690,and,O
690,tools,O
690,by,O
690,the,O
690,Shadow,B-HackOrg
690,Brokers,I-HackOrg
690,in,O
690,April,B-Time
690,2017,I-Time
